ID,LONG_AXIS,PIXEL_SCALE,ROUNDNESS,SHORT_AXIS,SURFACE,VOLUME
2408,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2409,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2410,1.8788294,9.0420000,0.90172772,1.6941926,10.000000,16.941926
2411,3.1441713,9.0420000,0.54737713,1.7210475,17.000000,29.257807
2412,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2413,3.0162321,9.0420000,0.55980992,1.6885167,16.000000,27.016266
2414,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2415,2.2426738,9.0420000,0.82273744,1.8451317,13.000000,23.986712
2416,1.5811388,9.0420000,1.5278875,2.4158022,12.000000,28.989626
2417,2.4817674,9.0420000,0.87857105,2.1804090,17.000000,37.066953
2418,3.4939862,9.0420000,0.59970213,2.0953510,23.000000,48.193072
2419,1.8000000,9.0420000,0.98243792,1.7683883,10.000000,17.683883
2420,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2421,2.0982797,9.0420000,0.86757016,1.8204049,12.000000,21.844859
2422,2.4166092,9.0420000,0.81757676,1.9757635,15.000000,29.636453
2423,2.5495098,9.0420000,0.78353203,1.9976225,16.000000,31.961961
2424,2.5753938,9.0420000,0.67187871,1.7303523,14.000000,24.224932
2425,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2426,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2427,2.7500000,9.0420000,0.50508676,1.3889886,12.000000,16.667863
2428,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2429,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2430,3.0162321,9.0420000,0.55980992,1.6885167,16.000000,27.016266
2431,2.9571774,9.0420000,0.50959296,1.5069568,14.000000,21.097395
2432,2.3048861,9.0420000,0.71900586,1.6572266,12.000000,19.886719
2433,4.4784695,9.0420000,0.33328071,1.4925875,21.000000,31.344337
2434,1.8000000,9.0420000,0.98243792,1.7683883,10.000000,17.683883
2435,1.5365907,9.0420000,0.80888159,1.2429200,6.0000000,7.4575198
2436,1.5452363,9.0420000,0.93316488,1.4419602,7.0000000,10.093721
2437,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2438,2.2426738,9.0420000,0.82273744,1.8451317,13.000000,23.986712
2439,2.2452889,9.0420000,0.69454174,1.5594469,11.000000,17.153915
2440,1.8276427,9.0420000,1.1435332,2.0899701,12.000000,25.079642
2441,1.8276427,9.0420000,1.1435332,2.0899701,12.000000,25.079642
2442,3.1347163,9.0420000,0.71265006,2.2339557,22.000000,49.147026
2443,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2444,5.6173083,9.0420000,0.61535176,3.4566205,61.000000,210.85385
2445,2.5495098,9.0420000,0.78353203,1.9976225,16.000000,31.961961
2446,3.1775703,9.0420000,0.59898148,1.9033058,19.000000,36.162810
2447,2.4449494,9.0420000,0.79873299,1.9528618,15.000000,29.292927
2448,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
2449,8.0515510,9.0420000,0.21113463,1.6999613,43.000000,73.098335
2450,1.4142136,9.0420000,1.4323945,2.0257117,9.0000000,18.231405
2451,5.1220921,9.0420000,0.25478547,1.3050346,21.000000,27.405727
2452,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2453,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2454,1.7000000,9.0420000,1.1014183,1.8724111,10.000000,18.724111
2455,2.7084387,9.0420000,0.73766815,1.9979289,17.000000,33.964792
2456,2.7938424,9.0420000,0.73403846,2.0507878,18.000000,36.914180
2457,2.4629914,9.0420000,0.73460246,1.8093195,14.000000,25.330473
2458,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2459,2.0615528,9.0420000,0.59917155,1.2352238,8.0000000,9.8817904
2460,2.0987993,9.0420000,0.79487891,1.6682913,11.000000,18.351205
2461,1.4142136,9.0420000,1.1140846,1.5755536,7.0000000,11.028875
2462,3.1622777,9.0420000,0.50929582,1.6105348,16.000000,25.768557
2463,1.9284730,9.0420000,0.94148991,1.8156379,11.000000,19.972017
2464,2.7563846,9.0420000,0.67033280,1.8476950,16.000000,29.563120
2465,1.5811388,9.0420000,1.0185916,1.6105348,8.0000000,12.884278
2466,2.8874345,9.0420000,0.49632847,1.4331160,13.000000,18.630508
2467,3.3060176,9.0420000,0.64071147,2.1182034,22.000000,46.600474
2468,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2469,2.3213980,9.0420000,0.70881377,1.6454389,12.000000,19.745267
2470,1.9436506,9.0420000,0.75832649,1.4739218,9.0000000,13.265296
2471,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2472,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
2473,2.2662309,9.0420000,0.55780747,1.2641205,9.0000000,11.377085
2474,1.8272501,9.0420000,1.0486893,1.9162176,11.000000,21.078393
2475,2.0615528,9.0420000,0.59917155,1.2352238,8.0000000,9.8817904
2476,2.1661735,9.0420000,0.88187493,1.9102941,13.000000,24.833824
2477,3.7442222,9.0420000,0.56763204,2.1253405,25.000000,53.133513
2478,3.3504627,9.0420000,0.70889281,2.3751189,25.000000,59.377972
2479,1.9878101,9.0420000,0.96667748,1.9215712,12.000000,23.058855
2480,1.9878101,9.0420000,0.96667748,1.9215712,12.000000,23.058855
2481,1.9878101,9.0420000,0.96667748,1.9215712,12.000000,23.058855
2482,1.4142136,9.0420000,1.4323945,2.0257117,9.0000000,18.231405
2483,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2484,1.7677670,9.0420000,0.81487331,1.4405061,8.0000000,11.524049
2485,1.9581419,9.0420000,1.0792081,2.1132425,13.000000,27.472152
2486,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2487,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2488,2.7812834,9.0420000,0.45263938,1.2589184,11.000000,13.848102
2489,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
2490,2.7766438,9.0420000,0.86701996,2.4074056,21.000000,50.555517
2491,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2492,1.9230769,9.0420000,1.1189229,2.1517748,13.000000,27.973073
2493,1.9230769,9.0420000,1.1189229,2.1517748,13.000000,27.973073
2494,2.5563103,9.0420000,0.58452655,1.4942312,12.000000,17.930775
2495,2.6504327,9.0420000,0.49843583,1.3210706,11.000000,14.531777
2496,2.5495098,9.0420000,0.88147353,2.2473254,18.000000,40.451857
2497,3.1008684,9.0420000,0.43035497,1.3344741,13.000000,17.348163
2498,2.1682686,9.0420000,0.81246600,1.7616446,12.000000,21.139735
2499,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2500,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2501,2.6674999,9.0420000,0.67101553,1.7899338,15.000000,26.849008
2502,1.9455395,9.0420000,0.92504467,1.7997109,11.000000,19.796820
2503,2.2798094,9.0420000,0.55118268,1.2565914,9.0000000,11.309323
2504,2.4037009,9.0420000,0.66110515,1.5890990,12.000000,19.069188
2505,2.4351591,9.0420000,0.53677890,1.3071420,10.000000,13.071420
2506,1.9581419,9.0420000,1.0792081,2.1132425,13.000000,27.472152
2507,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2508,1.5000000,9.0420000,1.1317685,1.6976527,8.0000000,13.581222
2509,1.9565595,9.0420000,0.66520270,1.3015087,8.0000000,10.412069
2510,2.2142217,9.0420000,0.77909275,1.7250841,12.000000,20.701009
2511,1.9284730,9.0420000,0.94148991,1.8156379,11.000000,19.972017
2512,2.4546915,9.0420000,0.73957860,1.8154373,14.000000,25.416122
2513,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2514,1.6983220,9.0420000,1.2139555,2.0616872,11.000000,22.678560
2515,2.8284271,9.0420000,0.51725357,1.4630140,13.000000,19.019182
2516,2.1213203,9.0420000,0.99029742,2.1007381,14.000000,29.410333
2517,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2518,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2519,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
2520,1.9436506,9.0420000,0.75832649,1.4739218,9.0000000,13.265296
2521,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2522,1.7365555,9.0420000,0.84442830,1.4663966,8.0000000,11.731173
2523,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2524,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2525,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2526,2.2847319,9.0420000,0.60978905,1.3932045,10.000000,13.932045
2527,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2528,3.6003472,9.0420000,0.49112422,1.7682177,20.000000,35.364354
2529,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2530,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2531,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2532,1.3437096,9.0420000,1.0577682,1.4213334,6.0000000,8.5280002
2533,2.3858558,9.0420000,0.72695096,1.7344001,13.000000,22.547202
2534,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2535,3.4805456,9.0420000,0.47296389,1.6461724,18.000000,29.631103
2536,2.1893808,9.0420000,0.73046631,1.5992689,11.000000,17.591958
2537,3.3296749,9.0420000,0.40195229,1.3383704,14.000000,18.737186
2538,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2539,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2540,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2541,1.7000000,9.0420000,1.1014183,1.8724111,10.000000,18.724111
2542,3.2370446,9.0420000,0.63792856,2.0650032,21.000000,43.365068
2543,1.4142136,9.0420000,1.1140846,1.5755536,7.0000000,11.028875
2544,1.7670453,9.0420000,0.71359667,1.2609576,7.0000000,8.8267034
2545,1.4142136,9.0420000,1.1140846,1.5755536,7.0000000,11.028875
2546,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2547,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2548,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2549,2.3485220,9.0420000,0.86566951,2.0330439,15.000000,30.495658
2550,4.0445055,9.0420000,0.35026099,1.4166325,18.000000,25.499385
2551,1.7000000,9.0420000,1.1014183,1.8724111,10.000000,18.724111
2552,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2553,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2554,1.8276427,9.0420000,1.1435332,2.0899701,12.000000,25.079642
2555,2.1213203,9.0420000,0.70735530,1.5005272,10.000000,15.005272
2556,1.7670453,9.0420000,0.71359667,1.2609576,7.0000000,8.8267034
2557,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2558,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2559,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2560,1.7500000,9.0420000,0.83150338,1.4551309,8.0000000,11.641047
2561,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2562,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2563,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2564,2.4181030,9.0420000,0.65325354,1.5796344,12.000000,18.955612
2565,3.8264834,9.0420000,0.39131182,1.4973482,18.000000,26.952267
2566,1.6983220,9.0420000,1.2139555,2.0616872,11.000000,22.678560
2567,2.2472205,9.0420000,0.63031661,1.4164604,10.000000,14.164604
2568,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2569,3.8913365,9.0420000,0.42041920,1.6359926,20.000000,32.719852
2570,2.2847319,9.0420000,0.60978905,1.3932045,10.000000,13.932045
2571,2.1300681,9.0420000,0.77171304,1.6438013,11.000000,18.081815
2572,1.9581419,9.0420000,1.0792081,2.1132425,13.000000,27.472152
2573,1.9849433,9.0420000,0.80789311,1.6036220,10.000000,16.036220
2574,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
2575,3.3339999,9.0420000,0.42954653,1.4321081,15.000000,21.481621
2576,2.0034692,9.0420000,0.95162540,1.9065522,12.000000,22.878626
2577,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2578,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2579,1.5811388,9.0420000,1.0185916,1.6105348,8.0000000,12.884278
2580,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2581,1.7000000,9.0420000,1.1014183,1.8724111,10.000000,18.724111
2582,1.7261494,9.0420000,0.74781021,1.2908322,7.0000000,9.0358252
2583,3.9528471,9.0420000,0.32594932,1.2884278,16.000000,20.614845
2584,1.6923940,9.0420000,1.0002065,1.6927435,9.0000000,15.234691
2585,1.8921540,9.0420000,0.80016520,1.5140358,9.0000000,13.626322
2586,2.0124612,9.0420000,0.78595034,1.5816945,10.000000,15.816945
2587,1.8027756,9.0420000,1.1752980,2.1187987,12.000000,25.425584
2588,1.9581419,9.0420000,1.0792081,2.1132425,13.000000,27.472152
2589,4.0464128,9.0420000,0.34993087,1.4159648,18.000000,25.487366
2590,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2591,2.1300681,9.0420000,0.77171304,1.6438013,11.000000,18.081815
2592,1.7670453,9.0420000,0.71359667,1.2609576,7.0000000,8.8267034
2593,4.9984875,9.0420000,0.29302235,1.4646685,23.000000,33.687376
2594,2.8504386,9.0420000,0.62682562,1.7867279,16.000000,28.587647
2595,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2596,3.2277496,9.0420000,0.42773865,1.3806333,14.000000,19.328866
2597,1.9430672,9.0420000,0.59016373,1.1467278,7.0000000,8.0270946
2598,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2599,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2600,1.4142136,9.0420000,1.1140846,1.5755536,7.0000000,11.028875
2601,2.1682686,9.0420000,0.81246600,1.7616446,12.000000,21.139735
2602,1.7670453,9.0420000,0.71359667,1.2609576,7.0000000,8.8267034
2603,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2604,2.2623756,9.0420000,0.80847031,1.8290635,13.000000,23.777825
2605,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2606,2.2754731,9.0420000,0.92214237,2.0983102,15.000000,31.474652
2607,2.1343747,9.0420000,0.83847482,1.7896195,12.000000,21.475434
2608,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
2609,4.5037267,9.0420000,0.36093909,1.6255710,23.000000,37.388133
2610,1.4142136,9.0420000,1.4323945,2.0257117,9.0000000,18.231405
2611,2.0987993,9.0420000,0.79487891,1.6682913,11.000000,18.351205
2612,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
2613,1.9565595,9.0420000,0.66520270,1.3015087,8.0000000,10.412069
2614,1.4142136,9.0420000,1.1140846,1.5755536,7.0000000,11.028875
2615,1.8000000,9.0420000,0.98243792,1.7683883,10.000000,17.683883
2616,2.2727273,9.0420000,0.67787273,1.5406198,11.000000,16.946818
2617,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2618,1.7670453,9.0420000,0.71359667,1.2609576,7.0000000,8.8267034
2619,2.3863035,9.0420000,0.67077986,1.6006843,12.000000,19.208212
2620,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2621,1.6983220,9.0420000,1.2139555,2.0616872,11.000000,22.678560
2622,2.7120789,9.0420000,0.47603422,1.2910424,11.000000,14.201466
2623,1.5000000,9.0420000,1.1317685,1.6976527,8.0000000,13.581222
2624,1.9764235,9.0420000,0.65189865,1.2884278,8.0000000,10.307423
2625,2.3321182,9.0420000,0.81936428,1.9108544,14.000000,26.751962
2626,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2627,1.7261494,9.0420000,0.74781021,1.2908322,7.0000000,9.0358252
2628,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2629,1.7670453,9.0420000,0.71359667,1.2609576,7.0000000,8.8267034
2630,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2631,1.7000000,9.0420000,1.1014183,1.8724111,10.000000,18.724111
2632,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2633,1.8223577,9.0420000,0.86263162,1.5720234,9.0000000,14.148211
2634,2.9205157,9.0420000,0.63442453,1.8528468,17.000000,31.498395
2635,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2636,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2637,1.9565595,9.0420000,0.66520270,1.3015087,8.0000000,10.412069
2638,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2639,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2640,1.8027756,9.0420000,0.78353203,1.4125325,8.0000000,11.300260
2641,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2642,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2643,1.8788294,9.0420000,0.90172772,1.6941926,10.000000,16.941926
2644,1.5365907,9.0420000,0.80888159,1.2429200,6.0000000,7.4575198
2645,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2646,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2647,1.8633900,9.0420000,0.55003948,1.0249381,6.0000000,6.1496284
2648,1.8223577,9.0420000,0.86263162,1.5720234,9.0000000,14.148211
2649,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2650,1.4142136,9.0420000,1.1140846,1.5755536,7.0000000,11.028875
2651,2.1552193,9.0420000,0.89086219,1.9200034,13.000000,24.960045
2652,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2653,1.5452363,9.0420000,0.93316488,1.4419602,7.0000000,10.093721
2654,1.5811388,9.0420000,0.76394373,1.2079011,6.0000000,7.2474065
2655,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2656,2.2928027,9.0420000,0.72660434,1.6659604,12.000000,19.991525
2657,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2658,2.2727273,9.0420000,0.67787273,1.5406198,11.000000,16.946818
2659,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
2660,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2661,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2662,1.8582586,9.0420000,0.73744191,1.3703578,8.0000000,10.962862
2663,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2664,2.1886351,9.0420000,0.59806162,1.3089386,9.0000000,11.780448
2665,1.7670453,9.0420000,0.71359667,1.2609576,7.0000000,8.8267034
2666,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2667,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2668,1.7000000,9.0420000,1.1014183,1.8724111,10.000000,18.724111
2669,2.2452889,9.0420000,0.69454174,1.5594469,11.000000,17.153915
2670,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2671,1.7670453,9.0420000,0.71359667,1.2609576,7.0000000,8.8267034
2672,1.8973666,9.0420000,0.88419413,1.6776404,10.000000,16.776404
2673,2.1682686,9.0420000,0.81246600,1.7616446,12.000000,21.139735
2674,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2675,1.4907120,9.0420000,0.85943669,1.2811726,6.0000000,7.6870355
2676,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
2677,1.7365555,9.0420000,0.84442830,1.4663966,8.0000000,11.731173
2678,1.8027756,9.0420000,0.97941503,1.7656656,10.000000,17.656656
2679,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2680,1.8719328,9.0420000,0.99922278,1.8704778,11.000000,20.575256
2681,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2682,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2683,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2684,1.5811388,9.0420000,0.76394373,1.2079011,6.0000000,7.2474065
2685,1.8000000,9.0420000,0.98243792,1.7683883,10.000000,17.683883
2686,2.2360680,9.0420000,0.57295780,1.2811726,9.0000000,11.530553
2687,1.4142136,9.0420000,1.1140846,1.5755536,7.0000000,11.028875
2688,2.0987993,9.0420000,0.79487891,1.6682913,11.000000,18.351205
2689,6.2120729,9.0420000,0.22271056,1.3834942,27.000000,37.354344
2690,1.7670453,9.0420000,0.71359667,1.2609576,7.0000000,8.8267034
2691,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2692,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2693,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2694,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2695,1.8223577,9.0420000,0.86263162,1.5720234,9.0000000,14.148211
2696,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2697,1.6923940,9.0420000,1.0002065,1.6927435,9.0000000,15.234691
2698,2.0757269,9.0420000,0.66489372,1.3801377,9.0000000,12.421240
2699,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2700,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2701,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2702,1.5811388,9.0420000,0.76394373,1.2079011,6.0000000,7.2474065
2703,1.7500000,9.0420000,0.83150338,1.4551309,8.0000000,11.641047
2704,1.7670453,9.0420000,0.71359667,1.2609576,7.0000000,8.8267034
2705,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2706,1.5452363,9.0420000,0.93316488,1.4419602,7.0000000,10.093721
2707,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2708,1.5000000,9.0420000,1.1317685,1.6976527,8.0000000,13.581222
2709,1.8276427,9.0420000,1.1435332,2.0899701,12.000000,25.079642
2710,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2711,1.5365907,9.0420000,0.80888159,1.2429200,6.0000000,7.4575198
2712,1.3017083,9.0420000,1.1271301,1.4671946,6.0000000,8.8031674
2713,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2714,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2715,1.8000000,9.0420000,0.98243792,1.7683883,10.000000,17.683883
2716,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2717,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2718,1.5365907,9.0420000,0.80888159,1.2429200,6.0000000,7.4575198
2719,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2720,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2721,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2722,1.6703663,9.0420000,1.0267607,1.7150664,9.0000000,15.435597
2723,1.7261494,9.0420000,0.74781021,1.2908322,7.0000000,9.0358252
2724,3.9284221,9.0420000,0.41251889,1.6205483,20.000000,32.410966
2725,2.3213980,9.0420000,0.70881377,1.6454389,12.000000,19.745267
2726,1.7261494,9.0420000,0.74781021,1.2908322,7.0000000,9.0358252
2727,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2728,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2729,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2730,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2731,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2732,2.2857143,9.0420000,0.42648551,0.97482403,7.0000000,6.8237682
2733,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2734,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2735,2.3345235,9.0420000,0.58405484,1.3634897,10.000000,13.634897
2736,1.9436506,9.0420000,0.75832649,1.4739218,9.0000000,13.265296
2737,2.5470774,9.0420000,0.53970759,1.3746770,11.000000,15.121447
2738,1.0000000,9.0420000,1.5915494,1.5915494,5.0000000,7.9577472
2739,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2740,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2741,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2742,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2743,1.4142136,9.0420000,1.1140846,1.5755536,7.0000000,11.028875
2744,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2745,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2746,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2747,1.6923940,9.0420000,1.0002065,1.6927435,9.0000000,15.234691
2748,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2749,1.3437096,9.0420000,1.0577682,1.4213334,6.0000000,8.5280002
2750,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2751,1.5000000,9.0420000,1.1317685,1.6976527,8.0000000,13.581222
2752,1.4252193,9.0420000,1.2536512,1.7867279,8.0000000,14.293823
2753,1.8392162,9.0420000,0.84689017,1.5576141,9.0000000,14.018527
2754,1.2857143,9.0420000,1.3479048,1.7330205,7.0000000,12.131143
2755,1.4142136,9.0420000,1.1140846,1.5755536,7.0000000,11.028875
2756,4.2607888,9.0420000,0.31560409,1.3447224,18.000000,24.205003
2757,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2758,1.5365907,9.0420000,0.80888159,1.2429200,6.0000000,7.4575198
2759,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2760,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
2761,2.1716299,9.0420000,0.87744896,1.9054944,13.000000,24.771427
2762,1.5452363,9.0420000,0.93316488,1.4419602,7.0000000,10.093721
2763,1.7500000,9.0420000,0.83150338,1.4551309,8.0000000,11.641047
2764,1.1180340,9.0420000,1.5278875,1.7082301,6.0000000,10.249381
2765,1.0000000,9.0420000,1.5915494,1.5915494,5.0000000,7.9577472
2766,1.5452363,9.0420000,0.93316488,1.4419602,7.0000000,10.093721
2767,2.5470774,9.0420000,0.53970759,1.3746770,11.000000,15.121447
2768,1.9436506,9.0420000,0.75832649,1.4739218,9.0000000,13.265296
2769,1.5000000,9.0420000,1.1317685,1.6976527,8.0000000,13.581222
2770,1.5811388,9.0420000,1.0185916,1.6105348,8.0000000,12.884278
2771,1.5811388,9.0420000,0.76394373,1.2079011,6.0000000,7.2474065
2772,1.6441183,9.0420000,0.94205007,1.5488418,8.0000000,12.390734
2773,1.8892973,9.0420000,1.0701157,2.0217668,12.000000,24.261202
2774,1.1785113,9.0420000,1.3750987,1.6205694,6.0000000,9.7234162
2775,1.9565595,9.0420000,0.66520270,1.3015087,8.0000000,10.412069
2776,1.2649111,9.0420000,0.99471839,1.2582303,5.0000000,6.2911515
