ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
10250,14.000000,0.80279626,1.8914364,2.3560604,26.480110,9.0750000
10251,20.000000,0.89601657,2.3883506,2.6655206,47.767012,9.0750000
10252,30.000000,0.73974582,2.6578285,3.5928942,79.734854,9.0750000
10253,17.000000,0.97741029,2.2997889,2.3529412,39.096412,9.0750000
10254,24.000000,0.75854437,2.4072499,3.1735123,57.773998,9.0750000
10255,17.000000,0.64462344,1.8676804,2.8973201,31.750568,9.0750000
10256,24.000000,0.79428084,2.4633024,3.1012990,59.119257,9.0750000
10257,60.000000,0.50825296,3.1155925,6.1300036,186.93555,9.0750000
10258,98.000000,0.63155228,4.4385667,7.0280274,434.97954,9.0750000
10259,18.000000,0.68933652,1.9873619,2.8830068,35.772514,9.0750000
10260,25.000000,0.80845123,2.5364247,3.1373874,63.410619,9.0750000
10261,23.000000,0.94830470,2.6348927,2.7785296,60.602532,9.0750000
10262,18.000000,0.67406799,1.9652290,2.9154759,35.374122,9.0750000
10263,21.000000,0.85569459,2.3916306,2.7949582,50.224243,9.0750000
10264,16.000000,0.92995527,2.1762866,2.3402057,34.820585,9.0750000
10265,48.000000,0.94913659,3.8081149,4.0121885,182.78951,9.0750000
10266,45.000000,0.53006082,2.7554604,5.1983853,123.99572,9.0750000
10267,35.000000,0.55061472,2.4767547,4.4981629,86.686414,9.0750000
10268,16.000000,1.1983431,2.4704476,2.0615528,39.527161,9.0750000
10269,25.000000,0.85383553,2.6066467,3.0528675,65.166169,9.0750000
10270,26.000000,0.53337921,2.1010180,3.9390700,54.626469,9.0750000
10271,18.000000,0.86706364,2.2288806,2.5706078,40.119851,9.0750000
10272,20.000000,0.81357159,2.2758202,2.7973201,45.516404,9.0750000
10273,48.000000,0.88910987,3.6857290,4.1454146,176.91499,9.0750000
10274,77.000000,0.59066748,3.8048887,6.4416763,292.97643,9.0750000
10275,20.000000,0.81775179,2.2816594,2.7901613,45.633188,9.0750000
10276,44.000000,0.75409265,3.2498533,4.3096207,142.99354,9.0750000
10277,25.000000,0.43316425,1.8566129,4.2861638,46.415324,9.0750000
10278,19.000000,0.73759713,2.1120854,2.8634675,40.129623,9.0750000
10279,12.000000,0.94834394,1.9032622,2.0069324,22.839146,9.0750000
10280,24.000000,0.69176480,2.2988462,3.3231616,55.172308,9.0750000
10281,15.000000,0.91977386,2.0956137,2.2784010,31.434205,9.0750000
10282,24.000000,0.84071759,2.5342867,3.0144329,60.822882,9.0750000
10283,18.000000,0.70504491,2.0098781,2.8507092,36.177805,9.0750000
10284,23.000000,0.86972297,2.5233614,2.9013392,58.037312,9.0750000
10285,29.000000,0.72547050,2.5878193,3.5670910,75.046759,9.0750000
10286,128.00000,0.62575387,5.0493075,8.0691591,646.31136,9.0750000
10287,15.000000,0.72100394,1.8554084,2.5733679,27.831126,9.0750000
10288,78.000000,0.45725069,3.3693765,7.3687731,262.81137,9.0750000
10289,60.000000,0.52479476,3.1658872,6.0326197,189.95323,9.0750000
10290,18.000000,0.91673247,2.2918312,2.5000000,41.252961,9.0750000
10291,62.000000,0.74990766,3.8470232,5.1299959,238.51544,9.0750000
10292,28.000000,0.69183551,2.4831646,3.5892413,69.528608,9.0750000
10293,38.000000,0.77541843,3.0625622,3.9495608,116.37736,9.0750000
10294,20.000000,0.82785406,2.2957096,2.7730849,45.914192,9.0750000
10295,57.000000,0.60110090,3.3024495,5.4940019,188.23962,9.0750000
10296,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
10297,13.000000,1.0792081,2.1132425,1.9581419,27.472152,9.0750000
10298,16.000000,0.63599868,1.7997541,2.8298079,28.796065,9.0750000
10299,32.000000,0.46429461,2.1746876,4.6838527,69.590002,9.0750000
10300,30.000000,0.48312816,2.1479139,4.4458470,64.437417,9.0750000
10301,23.000000,0.38713279,1.6835226,4.3486956,38.721020,9.0750000
10302,15.000000,0.84324636,2.0065405,2.3795424,30.098108,9.0750000
10303,15.000000,0.56991823,1.6495936,2.8944391,24.743904,9.0750000
10304,22.000000,0.95717697,2.5890028,2.7048319,56.958062,9.0750000
10305,17.000000,0.77997829,2.0544273,2.6339545,34.925264,9.0750000
10306,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
10307,65.000000,0.64901516,3.6644531,5.6461748,238.18945,9.0750000
10308,12.000000,0.94834394,1.9032622,2.0069324,22.839146,9.0750000
10309,32.000000,0.73572535,2.7375239,3.7208502,87.600764,9.0750000
10310,76.000000,0.67735265,4.0479886,5.9761906,307.64713,9.0750000
10311,13.000000,1.1189229,2.1517748,1.9230769,27.973073,9.0750000
10312,132.00000,0.38342624,4.0137742,10.468178,529.81820,9.0750000
10313,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
10314,6.0000000,1.5278875,1.7082301,1.1180340,10.249381,9.0750000
10315,18.000000,0.63379422,1.9056163,3.0066798,34.301093,9.0750000
10316,25.000000,0.56595266,2.1221942,3.7497733,53.054855,9.0750000
10317,10.000000,1.1014183,1.8724111,1.7000000,18.724111,9.0750000
10318,29.000000,0.74503453,2.6224805,3.5199449,76.051934,9.0750000
10319,52.000000,0.35159719,2.4124006,6.8612625,125.44483,9.0750000
10320,14.000000,0.81706485,1.9081712,2.3353975,26.714397,9.0750000
10321,13.000000,0.87744896,1.9054944,2.1716299,24.771427,9.0750000
10322,27.000000,0.48176036,2.0348035,4.2236840,54.939695,9.0750000
10323,10.000000,1.1014183,1.8724111,1.7000000,18.724111,9.0750000
10324,12.000000,0.81246600,1.7616446,2.1682686,21.139735,9.0750000
10325,13.000000,1.0792081,2.1132425,1.9581419,27.472152,9.0750000
10326,16.000000,0.92011100,2.1647371,2.3526913,34.635794,9.0750000
10327,83.000000,0.50825741,3.6644261,7.2097839,304.14737,9.0750000
10328,23.000000,0.66090041,2.1996673,3.3282886,50.592347,9.0750000
10329,31.000000,0.70138830,2.6307839,3.7508237,81.554300,9.0750000
10330,29.000000,0.42819966,1.9881412,4.6430237,57.656094,9.0750000
10331,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
10332,44.000000,0.63570931,2.9838754,4.6937734,131.29052,9.0750000
10333,19.000000,0.80120643,2.2012739,2.7474491,41.824203,9.0750000
10334,22.000000,0.66904139,2.1645264,3.2352654,47.619582,9.0750000
10335,41.000000,0.49218665,2.5344394,5.1493460,103.91201,9.0750000
10336,50.000000,0.66242797,3.2469784,4.9016324,162.34892,9.0750000
10337,17.000000,0.93981759,2.2551286,2.3995386,38.337186,9.0750000
10338,24.000000,0.73412010,2.3681775,3.2258720,56.836259,9.0750000
10339,81.000000,0.76156634,4.4312009,5.8185357,358.92728,9.0750000
10340,15.000000,0.84324636,2.0065405,2.3795424,30.098108,9.0750000
10341,23.000000,0.54686196,2.0009113,3.6588965,46.020960,9.0750000
10342,14.000000,0.82947989,1.9226136,2.3178544,26.916591,9.0750000
10343,23.000000,0.86140489,2.5112656,2.9153138,57.759109,9.0750000
10344,89.000000,0.48235150,3.6965951,7.6636956,328.99697,9.0750000
10345,15.000000,0.64483545,1.7546688,2.7211109,26.320032,9.0750000
10346,16.000000,1.1983431,2.4704476,2.0615528,39.527161,9.0750000
10347,14.000000,0.71301415,1.7825354,2.5000000,24.955495,9.0750000
10348,13.000000,0.69308902,1.6935236,2.4434431,22.015807,9.0750000
10349,41.000000,0.79013995,3.2112122,4.0641056,131.65970,9.0750000
10350,16.000000,0.94409652,2.1927709,2.3226130,35.084334,9.0750000
10351,50.000000,0.52999355,2.9043260,5.4799270,145.21630,9.0750000
10352,23.000000,0.74578787,2.3366660,3.1331510,53.743318,9.0750000
10353,13.000000,1.0792081,2.1132425,1.9581419,27.472152,9.0750000
10354,60.000000,0.85578889,4.0428163,4.7240813,242.56898,9.0750000
10355,13.000000,1.1189229,2.1517748,1.9230769,27.973073,9.0750000
10356,39.000000,0.93169960,3.4009114,3.6502231,132.63555,9.0750000
10357,38.000000,0.54689858,2.5719958,4.7028753,97.735842,9.0750000
10358,15.000000,0.91977386,2.0956137,2.2784010,31.434205,9.0750000
10359,61.000000,0.59871305,3.4095679,5.6948281,207.98364,9.0750000
10360,18.000000,0.70052198,2.0034209,2.8598973,36.061576,9.0750000
10361,20.000000,0.71832979,2.1384643,2.9769951,42.769285,9.0750000
10362,16.000000,0.79645528,2.0140292,2.5287410,32.224466,9.0750000
10363,20.000000,0.88174484,2.3692535,2.6870058,47.385069,9.0750000
10364,14.000000,0.99029742,2.1007381,2.1213203,29.410333,9.0750000
10365,10.000000,0.73512676,1.5296997,2.0808652,15.296997,9.0750000
10366,23.000000,0.82594933,2.4590405,2.9772293,56.557932,9.0750000
10367,27.000000,0.56100407,2.1957857,3.9140281,59.286214,9.0750000
10368,33.000000,0.43685707,2.1421591,4.9035697,70.691249,9.0750000
10369,25.000000,0.65398974,2.2812902,3.4882660,57.032255,9.0750000
10370,30.000000,0.69929755,2.5841439,3.6953424,77.524317,9.0750000
10371,35.000000,0.65965181,2.7109185,4.1096204,94.882149,9.0750000
10372,20.000000,0.78936116,2.2417023,2.8398944,44.834046,9.0750000
10373,48.000000,0.53838842,2.8680950,5.3271856,137.66856,9.0750000
10374,18.000000,0.90291014,2.2744876,2.5190631,40.940778,9.0750000
10375,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
10376,29.000000,0.68086825,2.5070073,3.6820741,72.703213,9.0750000
10377,18.000000,0.78593703,2.1220479,2.7000229,38.196863,9.0750000
10378,13.000000,0.82760570,1.8505826,2.2360680,24.057574,9.0750000
10379,22.000000,0.96590586,2.6007811,2.6925824,57.217185,9.0750000
10380,32.000000,0.69420155,2.6591500,3.8305158,85.092801,9.0750000
10381,46.000000,0.50925396,2.7306824,5.3621230,125.61139,9.0750000
10382,13.000000,1.1189229,2.1517748,1.9230769,27.973073,9.0750000
10383,26.000000,0.51059729,2.0556586,4.0259881,53.447124,9.0750000
10384,28.000000,0.52219854,2.1573564,4.1312954,60.405980,9.0750000
10385,13.000000,1.1189229,2.1517748,1.9230769,27.973073,9.0750000
10386,57.000000,0.40508489,2.7110374,6.6925168,154.52913,9.0750000
10387,12.000000,0.83847482,1.7896195,2.1343747,21.475434,9.0750000
10388,61.000000,0.67802455,3.6283794,5.3513982,221.33114,9.0750000
10389,13.000000,0.89086219,1.9200034,2.1552193,24.960045,9.0750000
10390,13.000000,0.82760570,1.8505826,2.2360680,24.057574,9.0750000
10391,18.000000,1.0589750,2.4632255,2.3260468,44.338060,9.0750000
10392,19.000000,0.72946459,2.1004095,2.8793851,39.907780,9.0750000
10393,12.000000,0.71900586,1.6572266,2.3048861,19.886719,9.0750000
10394,83.000000,0.53951201,3.7754147,6.9978326,313.35942,9.0750000
10395,43.000000,0.17127219,1.5310970,8.9395542,65.837173,9.0750000
10396,17.000000,0.97741029,2.2997889,2.3529412,39.096412,9.0750000
10397,16.000000,0.76290070,1.9711472,2.5837533,31.538355,9.0750000
10398,23.000000,0.86255599,2.5129429,2.9133679,57.797688,9.0750000
10399,19.000000,0.69753595,2.0539277,2.9445475,39.024627,9.0750000
10400,71.000000,0.60934726,3.7109634,6.0900633,263.47840,9.0750000
10401,18.000000,0.65712682,1.9403761,2.9528183,34.926769,9.0750000
10402,42.000000,0.81105144,3.2928649,4.0599951,138.30032,9.0750000
10403,14.000000,0.99029742,2.1007381,2.1213203,29.410333,9.0750000
10404,13.000000,1.1189229,2.1517748,1.9230769,27.973073,9.0750000
10405,14.000000,0.76283173,1.8437560,2.4169892,25.812585,9.0750000
10406,19.000000,0.90781185,2.3431484,2.5810947,44.519819,9.0750000
10407,27.000000,0.71915674,2.4861007,3.4569665,67.124720,9.0750000
10408,14.000000,0.81706485,1.9081712,2.3353975,26.714397,9.0750000
10409,16.000000,0.76290070,1.9711472,2.5837533,31.538355,9.0750000
10410,13.000000,0.77702980,1.7931457,2.3076923,23.310894,9.0750000
10411,14.000000,0.99029742,2.1007381,2.1213203,29.410333,9.0750000
10412,14.000000,0.84965207,1.9458513,2.2901742,27.241918,9.0750000
10413,14.000000,1.1417547,2.2556696,1.9756167,31.579374,9.0750000
10414,16.000000,0.96864583,2.2210972,2.2929920,35.537555,9.0750000
10415,11.000000,0.78749156,1.6605210,2.1086206,18.265730,9.0750000
10416,53.000000,0.90774870,3.9133241,4.3110214,207.40618,9.0750000
10417,7.0000000,0.93316488,1.4419602,1.5452363,10.093721,9.0750000
10418,20.000000,0.95124359,2.4608545,2.5869867,49.217090,9.0750000
10419,19.000000,0.81801705,2.2242471,2.7190719,42.260696,9.0750000
10420,15.000000,0.81078933,1.9675451,2.4267033,29.513177,9.0750000
10421,16.000000,0.61499872,1.7697917,2.8777161,28.316668,9.0750000
10422,44.000000,0.51232705,2.6787060,5.2285078,117.86306,9.0750000
10423,23.000000,0.70724550,2.2754855,3.2173913,52.336167,9.0750000
10424,12.000000,0.60777843,1.5236609,2.5069348,18.283931,9.0750000
10425,15.000000,0.84324636,2.0065405,2.3795424,30.098108,9.0750000
10426,25.000000,0.44272672,1.8769942,4.2396226,46.924855,9.0750000
10427,26.000000,0.56798117,2.1680970,3.8171987,56.370522,9.0750000
10428,14.000000,0.53193808,1.5396415,2.8943999,21.554982,9.0750000
10429,11.000000,1.0486893,1.9162176,1.8272501,21.078393,9.0750000
10430,23.000000,0.96029665,2.6515003,2.7611263,60.984508,9.0750000
10431,16.000000,0.60110525,1.7496868,2.9107828,27.994989,9.0750000
10432,15.000000,0.81078933,1.9675451,2.4267033,29.513177,9.0750000
10433,46.000000,0.65740862,3.1025706,4.7193945,142.71825,9.0750000
10434,24.000000,0.71783293,2.3417599,3.2622632,56.202239,9.0750000
10435,12.000000,0.65325354,1.5796344,2.4181030,18.955612,9.0750000
10436,21.000000,0.80785636,2.3238163,2.8765216,48.800141,9.0750000
10437,20.000000,0.57391911,1.9114608,3.3305405,38.229217,9.0750000
10438,18.000000,0.62169567,1.8873404,3.0357947,33.972127,9.0750000
10439,23.000000,0.88321012,2.5428515,2.8791014,58.485585,9.0750000
10440,41.000000,0.64810150,2.9082953,4.4874072,119.24011,9.0750000
10441,13.000000,0.82760570,1.8505826,2.2360680,24.057574,9.0750000
10442,15.000000,0.87697622,2.0462778,2.3333333,30.694168,9.0750000
10443,46.000000,0.63528831,3.0499268,4.8008545,140.29663,9.0750000
10444,10.000000,0.78595034,1.5816945,2.0124612,15.816945,9.0750000
10445,22.000000,0.76873751,2.3202001,3.0181955,51.044402,9.0750000
10446,14.000000,0.71301415,1.7825354,2.5000000,24.955495,9.0750000
10447,38.000000,0.66987421,2.8465151,4.2493278,108.16757,9.0750000
10448,16.000000,1.1317685,2.4008435,2.1213203,38.413496,9.0750000
10449,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
10450,55.000000,0.67614181,3.4405296,5.0884734,189.22913,9.0750000
10451,36.000000,0.53613957,2.4786502,4.6231436,89.231408,9.0750000
10452,67.000000,0.77560973,4.0670929,5.2437363,272.49522,9.0750000
10453,27.000000,0.79539082,2.6145517,3.2871283,70.592896,9.0750000
10454,45.000000,0.73827250,3.2519186,4.4047673,146.33634,9.0750000
10455,15.000000,0.91977386,2.0956137,2.2784010,31.434205,9.0750000
10456,16.000000,0.82206639,2.0461549,2.4890385,32.738478,9.0750000
10457,14.000000,0.83984839,1.9345926,2.3035022,27.084297,9.0750000
10458,54.000000,0.49254484,2.9096773,5.9074364,157.12258,9.0750000
10459,24.000000,0.44349082,1.8406576,4.1503849,44.175781,9.0750000
10460,10.000000,0.98243792,1.7683883,1.8000000,17.683883,9.0750000
10461,18.000000,0.74225640,2.0622357,2.7783333,37.120242,9.0750000
10462,16.000000,0.89423683,2.1340831,2.3864854,34.145330,9.0750000
10463,52.000000,0.24697559,2.0218724,8.1865274,105.13737,9.0750000
10464,17.000000,0.70002528,1.9462848,2.7803064,33.086841,9.0750000
10465,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
10466,70.000000,0.69043768,3.9222595,5.6808306,274.55817,9.0750000
10467,19.000000,0.81801705,2.2242471,2.7190719,42.260696,9.0750000
10468,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
10469,13.000000,1.0792081,2.1132425,1.9581419,27.472152,9.0750000
10470,23.000000,0.60798687,2.1097747,3.4700991,48.524818,9.0750000
10471,24.000000,0.72314147,2.3504029,3.2502671,56.409670,9.0750000
10472,23.000000,1.0333181,2.7504643,2.6617788,63.260678,9.0750000
10473,18.000000,0.75770745,2.0835892,2.7498597,37.504605,9.0750000
10474,11.000000,0.61490633,1.4673235,2.3862554,16.140559,9.0750000
10475,14.000000,0.99029742,2.1007381,2.1213203,29.410333,9.0750000
10476,48.000000,0.59720972,3.0207106,5.0580399,144.99411,9.0750000
10477,9.0000000,1.4323945,2.0257117,1.4142136,18.231405,9.0750000
10478,15.000000,0.68426488,1.8075188,2.6415484,27.112782,9.0750000
10479,23.000000,0.62224878,2.1343764,3.4301014,49.090657,9.0750000
10480,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
10481,12.000000,0.96667748,1.9215712,1.9878101,23.058855,9.0750000
10482,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
10483,14.000000,0.99029742,2.1007381,2.1213203,29.410333,9.0750000
10484,18.000000,0.54058918,1.7599284,3.2555745,31.678711,9.0750000
10485,24.000000,0.55322050,2.0557951,3.7160500,49.339081,9.0750000
10486,14.000000,0.67187871,1.7303523,2.5753938,24.224932,9.0750000
10487,21.000000,0.60481491,2.0106939,3.3244780,42.224571,9.0750000
10488,28.000000,0.50498942,2.1215107,4.2010992,59.402299,9.0750000
10489,22.000000,0.70773933,2.2262456,3.1455728,48.977403,9.0750000
10490,20.000000,0.53441324,1.8445000,3.4514490,36.890001,9.0750000
10491,33.000000,0.94655378,3.1532230,3.3312666,104.05636,9.0750000
10492,41.000000,0.50081579,2.5565601,5.1047912,104.81896,9.0750000
10493,35.000000,0.48950991,2.3352847,4.7706586,81.734964,9.0750000
10494,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
10495,34.000000,0.76989857,2.8865646,3.7492791,98.143196,9.0750000
10496,11.000000,0.67787273,1.5406198,2.2727273,16.946818,9.0750000
10497,13.000000,0.58619180,1.5574590,2.6569102,20.246966,9.0750000
10498,14.000000,0.88584415,1.9868622,2.2429026,27.816070,9.0750000
10499,20.000000,0.97941503,2.4970282,2.5495098,49.940564,9.0750000
10500,21.000000,0.86701996,2.4074056,2.7766438,50.555517,9.0750000
10501,12.000000,1.0701157,2.0217668,1.8892973,24.261202,9.0750000
10502,17.000000,0.87857105,2.1804090,2.4817674,37.066953,9.0750000
10503,79.000000,0.83295308,4.5766624,5.4945021,361.55633,9.0750000
10504,13.000000,0.54634908,1.5035984,2.7520837,19.546779,9.0750000
10505,37.000000,0.50535498,2.4396313,4.8275597,90.266359,9.0750000
10506,13.000000,1.0792081,2.1132425,1.9581419,27.472152,9.0750000
10507,14.000000,0.41651995,1.3624074,3.2709295,19.073703,9.0750000
10508,11.000000,0.92504467,1.7997109,1.9455395,19.796820,9.0750000
10509,18.000000,1.0589750,2.4632255,2.3260468,44.338060,9.0750000
10510,13.000000,0.92748915,1.9590754,2.1122354,25.467981,9.0750000
10511,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
10512,12.000000,0.81246600,1.7616446,2.1682686,21.139735,9.0750000
10513,14.000000,0.57425531,1.5997112,2.7857143,22.395957,9.0750000
10514,13.000000,0.92748915,1.9590754,2.1122354,25.467981,9.0750000
10515,8.0000000,0.73744191,1.3703578,1.8582586,10.962862,9.0750000
10516,15.000000,0.57602995,1.6584150,2.8790431,24.876226,9.0750000
10517,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
10518,18.000000,0.73607584,2.0536319,2.7899732,36.965374,9.0750000
10519,28.000000,0.61547949,2.3421293,3.8053735,65.579621,9.0750000
10520,25.000000,0.58699303,2.1612825,3.6819560,54.032063,9.0750000
10521,15.000000,0.86566951,2.0330439,2.3485220,30.495658,9.0750000
10522,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
10523,15.000000,1.0563381,2.2458056,2.1260292,33.687085,9.0750000
10524,13.000000,0.66985328,1.6648940,2.4854607,21.643622,9.0750000
10525,28.000000,0.59458293,2.3020264,3.8716658,64.456739,9.0750000
10526,13.000000,0.77702980,1.7931457,2.3076923,23.310894,9.0750000
10527,10.000000,1.0681540,1.8439197,1.7262677,18.439197,9.0750000
10528,54.000000,0.74637919,3.5818031,4.7989053,193.41737,9.0750000
10529,21.000000,0.86069134,2.3986033,2.7868333,50.370670,9.0750000
10530,18.000000,0.95689859,2.3415006,2.4469684,42.147011,9.0750000
10531,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
10532,35.000000,0.94656238,3.2473844,3.4307136,113.65846,9.0750000
10533,16.000000,0.67033280,1.8476950,2.7563846,29.563120,9.0750000
10534,12.000000,0.89875733,1.8528357,2.0615528,22.234028,9.0750000
10535,12.000000,0.94834394,1.9032622,2.0069324,22.839146,9.0750000
10536,26.000000,0.50929582,2.0530371,4.0311289,53.378964,9.0750000
10537,10.000000,0.98243792,1.7683883,1.8000000,17.683883,9.0750000
10538,29.000000,0.90819605,2.8954353,3.1881171,83.967624,9.0750000
10539,27.000000,0.61757452,2.3038364,3.7304589,62.203582,9.0750000
10540,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
10541,12.000000,0.81246600,1.7616446,2.1682686,21.139735,9.0750000
10542,23.000000,0.68280613,2.2358244,3.2744644,51.423961,9.0750000
10543,12.000000,0.81246600,1.7616446,2.1682686,21.139735,9.0750000
10544,7.0000000,1.3479048,1.7330205,1.2857143,12.131143,9.0750000
10545,15.000000,0.91977386,2.0956137,2.2784010,31.434205,9.0750000
10546,12.000000,0.67077986,1.6006843,2.3863035,19.208212,9.0750000
10547,16.000000,0.92271571,2.1677990,2.3493683,34.684784,9.0750000
10548,78.000000,0.56510413,3.7457312,6.6283911,292.16703,9.0750000
10549,23.000000,0.69059850,2.2485461,3.2559383,51.716560,9.0750000
10550,43.000000,0.76632442,3.2386620,4.2262283,139.26247,9.0750000
10551,12.000000,1.0701157,2.0217668,1.8892973,24.261202,9.0750000
10552,44.000000,0.62519966,2.9591077,4.7330603,130.20074,9.0750000
10553,13.000000,0.87197858,1.8995453,2.1784311,24.694088,9.0750000
10554,18.000000,0.91673247,2.2918312,2.5000000,41.252961,9.0750000
10555,13.000000,0.82760570,1.8505826,2.2360680,24.057574,9.0750000
10556,21.000000,0.70913348,2.1772019,3.0702286,45.721240,9.0750000
10557,18.000000,0.66656490,1.9542609,2.9318388,35.176696,9.0750000
10558,12.000000,0.75039493,1.6930143,2.2561644,20.316172,9.0750000
10559,11.000000,0.94148991,1.8156379,1.9284730,19.972017,9.0750000
10560,12.000000,0.66996283,1.5997092,2.3877581,19.196510,9.0750000
10561,13.000000,1.0792081,2.1132425,1.9581419,27.472152,9.0750000
10562,5.0000000,0.99471839,1.2582303,1.2649111,6.2911515,9.0750000
10563,16.000000,0.73247039,1.9314350,2.6368779,30.902960,9.0750000
10564,14.000000,0.76283173,1.8437560,2.4169892,25.812585,9.0750000
10565,10.000000,0.98243792,1.7683883,1.8000000,17.683883,9.0750000
10566,12.000000,0.65403030,1.5805732,2.4166667,18.966879,9.0750000
10567,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
10568,26.000000,0.62825542,2.2802363,3.6294734,59.286145,9.0750000
10569,8.0000000,1.0185916,1.6105348,1.5811388,12.884278,9.0750000
10570,10.000000,0.57979943,1.3585135,2.3430749,13.585135,9.0750000
10571,7.0000000,1.1140846,1.5755536,1.4142136,11.028875,9.0750000
10572,28.000000,0.46518465,2.0361828,4.3771496,57.013119,9.0750000
10573,13.000000,1.1189229,2.1517748,1.9230769,27.973073,9.0750000
10574,12.000000,0.42278208,1.2707905,3.0057815,15.249486,9.0750000
10575,13.000000,0.82760570,1.8505826,2.2360680,24.057574,9.0750000
10576,12.000000,1.0701157,2.0217668,1.8892973,24.261202,9.0750000
10577,16.000000,0.52530109,1.6356456,3.1137297,26.170329,9.0750000
10578,30.000000,0.32508859,1.7619215,5.4198196,52.857645,9.0750000
10579,11.000000,0.58437305,1.4304296,2.4478022,15.734726,9.0750000
10580,11.000000,0.99922278,1.8704778,1.8719328,20.575256,9.0750000
10581,12.000000,0.77909275,1.7250841,2.2142217,20.701009,9.0750000
10582,13.000000,0.58619180,1.5574590,2.6569102,20.246966,9.0750000
10583,8.0000000,0.73744191,1.3703578,1.8582586,10.962862,9.0750000
10584,12.000000,1.1752980,2.1187987,1.8027756,25.425584,9.0750000
10585,20.000000,0.69481012,2.1031640,3.0269622,42.063279,9.0750000
10586,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
10587,19.000000,0.68484552,2.0351582,2.9717040,38.668006,9.0750000
10588,16.000000,0.76290070,1.9711472,2.5837533,31.538355,9.0750000
10589,12.000000,0.65325354,1.5796344,2.4181030,18.955612,9.0750000
10590,14.000000,0.81706485,1.9081712,2.3353975,26.714397,9.0750000
10591,16.000000,0.83737784,2.0651223,2.4661775,33.041958,9.0750000
10592,14.000000,0.71301415,1.7825354,2.5000000,24.955495,9.0750000
10593,15.000000,1.0563381,2.2458056,2.1260292,33.687085,9.0750000
10594,20.000000,0.71490148,2.1333552,2.9841247,42.667103,9.0750000
10595,14.000000,0.81706485,1.9081712,2.3353975,26.714397,9.0750000
10596,16.000000,0.86458706,2.0984055,2.4270610,33.574488,9.0750000
10597,16.000000,0.56343876,1.6939805,3.0065034,27.103689,9.0750000
10598,12.000000,0.96667748,1.9215712,1.9878101,23.058855,9.0750000
10599,34.000000,0.66760148,2.6879623,4.0262976,91.390717,9.0750000
10600,14.000000,0.99029742,2.1007381,2.1213203,29.410333,9.0750000
10601,15.000000,0.49144367,1.5318194,3.1169786,22.977291,9.0750000
10602,18.000000,1.1017111,2.5124370,2.2804862,45.223866,9.0750000
10603,14.000000,0.78195374,1.8667219,2.3872536,26.134106,9.0750000
10604,14.000000,0.88584415,1.9868622,2.2429026,27.816070,9.0750000
10605,12.000000,1.1435332,2.0899701,1.8276427,25.079642,9.0750000
10606,10.000000,0.78595034,1.5816945,2.0124612,15.816945,9.0750000
10607,8.0000000,1.2536512,1.7867279,1.4252193,14.293823,9.0750000
10608,14.000000,0.57691039,1.6034051,2.7792966,22.447671,9.0750000
10609,10.000000,0.98243792,1.7683883,1.8000000,17.683883,9.0750000
10610,16.000000,0.74759019,1.9512677,2.6100766,31.220283,9.0750000
10611,16.000000,0.76290070,1.9711472,2.5837533,31.538355,9.0750000
10612,10.000000,0.97941503,1.7656656,1.8027756,17.656656,9.0750000
10613,14.000000,0.59620637,1.6299992,2.7339513,22.819989,9.0750000
10614,9.0000000,1.0267607,1.7150664,1.6703663,15.435597,9.0750000
10615,8.0000000,0.73744191,1.3703578,1.8582586,10.962862,9.0750000
10616,12.000000,0.73731834,1.6781980,2.2760834,20.138376,9.0750000
10617,13.000000,0.85283759,1.8785809,2.2027417,24.421552,9.0750000
10618,12.000000,0.46377697,1.3309762,2.8698626,15.971714,9.0750000
10619,13.000000,0.82760570,1.8505826,2.2360680,24.057574,9.0750000
10620,12.000000,1.0701157,2.0217668,1.8892973,24.261202,9.0750000
10621,47.000000,0.37813526,2.3784695,6.2899965,111.78806,9.0750000
10622,17.000000,0.66041236,1.8904149,2.8624765,32.137053,9.0750000
10623,18.000000,0.79028661,2.1279118,2.6925824,38.302413,9.0750000
10624,12.000000,1.1435332,2.0899701,1.8276427,25.079642,9.0750000
10625,15.000000,0.64522274,1.7551956,2.7202941,26.327934,9.0750000
